review_id,product_category,review_text,rating,source,cleaned_text,compound_score,sentiment
demo_00330,Consumer Electronics,The wireless earbuds stopped working after a few days and customer support was poor.,1.0,offline_demo_generator,wireless earbuds stopped working after few days customer support poor,-0.5345,negative
demo_00331,Consumer Electronics,Fantastic purchase. The wireless earbuds arrived quickly and exceeded my expectations.,4.0,offline_demo_generator,fantastic purchase wireless earbuds arrived quickly exceeded my expectations,0.9045,positive
demo_00332,Consumer Electronics,Great value and easy to use. This smart desk lamp solved exactly what I needed.,5.0,offline_demo_generator,great value easy use smart desk lamp solved exactly what needed,1.0,positive
demo_00333,Consumer Electronics,"The wireless earbuds feels premium, performs reliably, and I would recommend it.",4.5,offline_demo_generator,wireless earbuds feels premium performs reliably would recommend,0.866,positive
demo_00334,Consumer Electronics,The laptop backpack stopped working after a few days and customer support was poor.,1.5,offline_demo_generator,laptop backpack stopped working after few days customer support poor,-0.5345,negative
demo_00335,Consumer Electronics,"The fitness tracker is okay overall, but nothing special compared with alternatives.",3.5,offline_demo_generator,fitness tracker okay overall nothing special compared alternatives,0.0,neutral
demo_00336,Consumer Electronics,"The portable blender feels premium, performs reliably, and I would recommend it.",4.0,offline_demo_generator,portable blender feels premium performs reliably would recommend,0.866,positive
demo_00337,Consumer Electronics,I would not buy this fitness tracker again because it failed during normal use.,1.5,offline_demo_generator,would not buy fitness tracker again because failed during normal use,-0.5345,negative
demo_00338,Consumer Electronics,Great value and easy to use. This fitness tracker solved exactly what I needed.,4.0,offline_demo_generator,great value easy use fitness tracker solved exactly what needed,1.0,positive
demo_00339,Consumer Electronics,I would not buy this smart desk lamp again because it failed during normal use.,2.0,offline_demo_generator,would not buy smart desk lamp again because failed during normal use,-0.5164,negative
demo_00340,Consumer Electronics,"The smart desk lamp is okay overall, but nothing special compared with alternatives.",3.5,offline_demo_generator,smart desk lamp okay overall nothing special compared alternatives,0.0,neutral
demo_00341,Consumer Electronics,The fitness tracker stopped working after a few days and customer support was poor.,1.0,offline_demo_generator,fitness tracker stopped working after few days customer support poor,-0.5345,negative
demo_00342,Consumer Electronics,Fantastic purchase. The fitness tracker arrived quickly and exceeded my expectations.,4.5,offline_demo_generator,fantastic purchase fitness tracker arrived quickly exceeded my expectations,0.9045,positive
demo_00343,Consumer Electronics,Great value and easy to use. This portable blender solved exactly what I needed.,5.0,offline_demo_generator,great value easy use portable blender solved exactly what needed,1.0,positive
demo_00344,Consumer Electronics,The portable blender works perfectly and the quality is excellent for the price.,4.0,offline_demo_generator,portable blender works perfectly quality excellent price,0.8321,positive
demo_00345,Consumer Electronics,"Mixed experience. Some features are useful, but the portable blender has minor issues.",3.0,offline_demo_generator,mixed experience some features useful portable blender has minor issues,-0.2774,negative
demo_00346,Consumer Electronics,Fantastic purchase. The portable blender arrived quickly and exceeded my expectations.,4.5,offline_demo_generator,fantastic purchase portable blender arrived quickly exceeded my expectations,0.9045,positive
demo_00347,Consumer Electronics,"The smart desk lamp is decent, but I need more time to decide if it is worth it.",2.5,offline_demo_generator,smart desk lamp decent need more time decide if worth,0.0,neutral
demo_00348,Consumer Electronics,Disappointed with this portable blender. The quality feels cheap and unreliable.,2.0,offline_demo_generator,disappointed portable blender quality feels cheap unreliable,-0.603,negative
demo_00349,Consumer Electronics,Fantastic purchase. The wireless earbuds arrived quickly and exceeded my expectations.,4.5,offline_demo_generator,fantastic purchase wireless earbuds arrived quickly exceeded my expectations,0.9045,positive
demo_00350,Consumer Electronics,"The laptop backpack is decent, but I need more time to decide if it is worth it.",3.0,offline_demo_generator,laptop backpack decent need more time decide if worth,0.0,neutral
demo_00351,Consumer Electronics,Great value and easy to use. This portable blender solved exactly what I needed.,4.0,offline_demo_generator,great value easy use portable blender solved exactly what needed,1.0,positive
demo_00352,Consumer Electronics,Fantastic purchase. The wireless earbuds arrived quickly and exceeded my expectations.,5.0,offline_demo_generator,fantastic purchase wireless earbuds arrived quickly exceeded my expectations,0.9045,positive
demo_00353,Consumer Electronics,"The laptop backpack is decent, but I need more time to decide if it is worth it.",3.5,offline_demo_generator,laptop backpack decent need more time decide if worth,0.0,neutral
demo_00354,Consumer Electronics,"The portable blender feels premium, performs reliably, and I would recommend it.",5.0,offline_demo_generator,portable blender feels premium performs reliably would recommend,0.866,positive
demo_00355,Consumer Electronics,Fantastic purchase. The portable blender arrived quickly and exceeded my expectations.,4.0,offline_demo_generator,fantastic purchase portable blender arrived quickly exceeded my expectations,0.9045,positive
demo_00356,Consumer Electronics,"The fitness tracker arrived late, had scratches, and did not perform as advertised.",1.5,offline_demo_generator,fitness tracker arrived late had scratches did not perform advertised,-0.8321,negative
demo_00357,Consumer Electronics,"The laptop backpack feels premium, performs reliably, and I would recommend it.",4.0,offline_demo_generator,laptop backpack feels premium performs reliably would recommend,0.866,positive
demo_00358,Consumer Electronics,"I am very happy with this smart desk lamp; battery life, build, and comfort are great.",5.0,offline_demo_generator,am very happy smart desk lamp battery life build comfort great,0.5,positive
demo_00359,Consumer Electronics,The fitness tracker works perfectly and the quality is excellent for the price.,4.5,offline_demo_generator,fitness tracker works perfectly quality excellent price,0.8321,positive
demo_00360,Consumer Electronics,"Bad experience. The wireless earbuds is uncomfortable, noisy, and not worth the price.",1.0,offline_demo_generator,bad experience wireless earbuds uncomfortable noisy not worth price,-1.0,negative
demo_00361,Consumer Electronics,Fantastic purchase. The wireless earbuds arrived quickly and exceeded my expectations.,5.0,offline_demo_generator,fantastic purchase wireless earbuds arrived quickly exceeded my expectations,0.9045,positive
demo_00362,Consumer Electronics,"The laptop backpack feels premium, performs reliably, and I would recommend it.",4.5,offline_demo_generator,laptop backpack feels premium performs reliably would recommend,0.866,positive
demo_00363,Consumer Electronics,Fantastic purchase. The wireless earbuds arrived quickly and exceeded my expectations.,4.0,offline_demo_generator,fantastic purchase wireless earbuds arrived quickly exceeded my expectations,0.9045,positive
demo_00364,Consumer Electronics,"Bad experience. The smart desk lamp is uncomfortable, noisy, and not worth the price.",2.0,offline_demo_generator,bad experience smart desk lamp uncomfortable noisy not worth price,-1.0,negative
demo_00365,Consumer Electronics,"Bad experience. The wireless earbuds is uncomfortable, noisy, and not worth the price.",1.0,offline_demo_generator,bad experience wireless earbuds uncomfortable noisy not worth price,-1.0,negative
demo_00366,Consumer Electronics,"The smart desk lamp feels premium, performs reliably, and I would recommend it.",5.0,offline_demo_generator,smart desk lamp feels premium performs reliably would recommend,0.8321,positive
demo_00367,Consumer Electronics,Fantastic purchase. The fitness tracker arrived quickly and exceeded my expectations.,4.0,offline_demo_generator,fantastic purchase fitness tracker arrived quickly exceeded my expectations,0.9045,positive
demo_00368,Consumer Electronics,The portable blender works perfectly and the quality is excellent for the price.,5.0,offline_demo_generator,portable blender works perfectly quality excellent price,0.8321,positive
demo_00369,Consumer Electronics,"The smart desk lamp is decent, but I need more time to decide if it is worth it.",2.5,offline_demo_generator,smart desk lamp decent need more time decide if worth,0.0,neutral
demo_00370,Consumer Electronics,"The fitness tracker arrived late, had scratches, and did not perform as advertised.",2.0,offline_demo_generator,fitness tracker arrived late had scratches did not perform advertised,-0.8321,negative
demo_00371,Consumer Electronics,Disappointed with this portable blender. The quality feels cheap and unreliable.,1.0,offline_demo_generator,disappointed portable blender quality feels cheap unreliable,-0.603,negative
demo_00372,Consumer Electronics,"I am very happy with this portable blender; battery life, build, and comfort are great.",5.0,offline_demo_generator,am very happy portable blender battery life build comfort great,0.5164,positive
demo_00373,Consumer Electronics,"I am very happy with this wireless earbuds; battery life, build, and comfort are great.",5.0,offline_demo_generator,am very happy wireless earbuds battery life build comfort great,0.5164,positive
demo_00374,Consumer Electronics,Great value and easy to use. This smart desk lamp solved exactly what I needed.,4.5,offline_demo_generator,great value easy use smart desk lamp solved exactly what needed,1.0,positive
demo_00375,Consumer Electronics,"The smart desk lamp is decent, but I need more time to decide if it is worth it.",3.0,offline_demo_generator,smart desk lamp decent need more time decide if worth,0.0,neutral
demo_00376,Consumer Electronics,Disappointed with this fitness tracker. The quality feels cheap and unreliable.,1.5,offline_demo_generator,disappointed fitness tracker quality feels cheap unreliable,-0.603,negative
demo_00377,Consumer Electronics,Fantastic purchase. The laptop backpack arrived quickly and exceeded my expectations.,4.5,offline_demo_generator,fantastic purchase laptop backpack arrived quickly exceeded my expectations,0.9045,positive
demo_00378,Consumer Electronics,"The fitness tracker is decent, but I need more time to decide if it is worth it.",2.5,offline_demo_generator,fitness tracker decent need more time decide if worth,0.0,neutral
demo_00379,Consumer Electronics,The laptop backpack works perfectly and the quality is excellent for the price.,4.0,offline_demo_generator,laptop backpack works perfectly quality excellent price,0.8321,positive
demo_00380,Consumer Electronics,The fitness tracker works perfectly and the quality is excellent for the price.,5.0,offline_demo_generator,fitness tracker works perfectly quality excellent price,0.8321,positive
demo_00381,Consumer Electronics,I would not buy this wireless earbuds again because it failed during normal use.,2.0,offline_demo_generator,would not buy wireless earbuds again because failed during normal use,-0.5345,negative
demo_00382,Consumer Electronics,Great value and easy to use. This laptop backpack solved exactly what I needed.,5.0,offline_demo_generator,great value easy use laptop backpack solved exactly what needed,1.0,positive
demo_00383,Consumer Electronics,"Bad experience. The wireless earbuds is uncomfortable, noisy, and not worth the price.",2.0,offline_demo_generator,bad experience wireless earbuds uncomfortable noisy not worth price,-1.0,negative
demo_00384,Consumer Electronics,"The fitness tracker is decent, but I need more time to decide if it is worth it.",3.0,offline_demo_generator,fitness tracker decent need more time decide if worth,0.0,neutral
demo_00385,Consumer Electronics,"The wireless earbuds feels premium, performs reliably, and I would recommend it.",4.0,offline_demo_generator,wireless earbuds feels premium performs reliably would recommend,0.866,positive
demo_00386,Consumer Electronics,The fitness tracker stopped working after a few days and customer support was poor.,2.0,offline_demo_generator,fitness tracker stopped working after few days customer support poor,-0.5345,negative
demo_00387,Consumer Electronics,It works as expected. The wireless earbuds has average quality and standard features.,3.5,offline_demo_generator,works expected wireless earbuds has average quality standard features,0.2774,positive
demo_00388,Consumer Electronics,Great value and easy to use. This laptop backpack solved exactly what I needed.,5.0,offline_demo_generator,great value easy use laptop backpack solved exactly what needed,1.0,positive
demo_00389,Consumer Electronics,"The fitness tracker is acceptable for basic use, although the packaging could improve.",3.0,offline_demo_generator,fitness tracker acceptable basic use although packaging could improve,0.0,neutral
demo_00390,Consumer Electronics,Great value and easy to use. This fitness tracker solved exactly what I needed.,4.0,offline_demo_generator,great value easy use fitness tracker solved exactly what needed,1.0,positive
demo_00391,Consumer Electronics,The fitness tracker stopped working after a few days and customer support was poor.,1.5,offline_demo_generator,fitness tracker stopped working after few days customer support poor,-0.5345,negative
demo_00392,Consumer Electronics,Fantastic purchase. The laptop backpack arrived quickly and exceeded my expectations.,4.5,offline_demo_generator,fantastic purchase laptop backpack arrived quickly exceeded my expectations,0.9045,positive
demo_00393,Consumer Electronics,It works as expected. The smart desk lamp has average quality and standard features.,3.0,offline_demo_generator,works expected smart desk lamp has average quality standard features,0.2673,positive
demo_00394,Consumer Electronics,Fantastic purchase. The portable blender arrived quickly and exceeded my expectations.,4.5,offline_demo_generator,fantastic purchase portable blender arrived quickly exceeded my expectations,0.9045,positive
demo_00395,Consumer Electronics,Disappointed with this laptop backpack. The quality feels cheap and unreliable.,2.0,offline_demo_generator,disappointed laptop backpack quality feels cheap unreliable,-0.603,negative
demo_00396,Consumer Electronics,"The wireless earbuds is acceptable for basic use, although the packaging could improve.",3.5,offline_demo_generator,wireless earbuds acceptable basic use although packaging could improve,0.0,neutral
demo_00397,Consumer Electronics,"I am very happy with this fitness tracker; battery life, build, and comfort are great.",5.0,offline_demo_generator,am very happy fitness tracker battery life build comfort great,0.5164,positive
demo_00398,Consumer Electronics,"The smart desk lamp is okay overall, but nothing special compared with alternatives.",3.5,offline_demo_generator,smart desk lamp okay overall nothing special compared alternatives,0.0,neutral
demo_00399,Consumer Electronics,"The smart desk lamp is acceptable for basic use, although the packaging could improve.",2.5,offline_demo_generator,smart desk lamp acceptable basic use although packaging could improve,0.0,neutral
demo_00400,Consumer Electronics,"I am very happy with this portable blender; battery life, build, and comfort are great.",4.5,offline_demo_generator,am very happy portable blender battery life build comfort great,0.5164,positive
demo_00401,Consumer Electronics,Disappointed with this laptop backpack. The quality feels cheap and unreliable.,1.0,offline_demo_generator,disappointed laptop backpack quality feels cheap unreliable,-0.603,negative
demo_00402,Consumer Electronics,The portable blender stopped working after a few days and customer support was poor.,1.5,offline_demo_generator,portable blender stopped working after few days customer support poor,-0.5345,negative
demo_00403,Consumer Electronics,I would not buy this wireless earbuds again because it failed during normal use.,2.0,offline_demo_generator,would not buy wireless earbuds again because failed during normal use,-0.5345,negative
demo_00404,Consumer Electronics,The smart desk lamp stopped working after a few days and customer support was poor.,2.0,offline_demo_generator,smart desk lamp stopped working after few days customer support poor,-0.5164,negative
demo_00405,Consumer Electronics,"I am very happy with this smart desk lamp; battery life, build, and comfort are great.",5.0,offline_demo_generator,am very happy smart desk lamp battery life build comfort great,0.5,positive
demo_00406,Consumer Electronics,"I am very happy with this portable blender; battery life, build, and comfort are great.",5.0,offline_demo_generator,am very happy portable blender battery life build comfort great,0.5164,positive
demo_00407,Consumer Electronics,"Bad experience. The portable blender is uncomfortable, noisy, and not worth the price.",1.0,offline_demo_generator,bad experience portable blender uncomfortable noisy not worth price,-1.0,negative
demo_00408,Consumer Electronics,"The portable blender feels premium, performs reliably, and I would recommend it.",5.0,offline_demo_generator,portable blender feels premium performs reliably would recommend,0.866,positive
demo_00409,Consumer Electronics,"I am very happy with this laptop backpack; battery life, build, and comfort are great.",5.0,offline_demo_generator,am very happy laptop backpack battery life build comfort great,0.5164,positive
demo_00410,Consumer Electronics,"I am very happy with this laptop backpack; battery life, build, and comfort are great.",4.5,offline_demo_generator,am very happy laptop backpack battery life build comfort great,0.5164,positive
demo_00411,Consumer Electronics,"Mixed experience. Some features are useful, but the smart desk lamp has minor issues.",3.0,offline_demo_generator,mixed experience some features useful smart desk lamp has minor issues,-0.2673,negative
demo_00412,Consumer Electronics,I would not buy this laptop backpack again because it failed during normal use.,2.0,offline_demo_generator,would not buy laptop backpack again because failed during normal use,-0.5345,negative
demo_00413,Consumer Electronics,"I am very happy with this portable blender; battery life, build, and comfort are great.",5.0,offline_demo_generator,am very happy portable blender battery life build comfort great,0.5164,positive
demo_00414,Consumer Electronics,The fitness tracker works perfectly and the quality is excellent for the price.,5.0,offline_demo_generator,fitness tracker works perfectly quality excellent price,0.8321,positive
demo_00415,Consumer Electronics,Great value and easy to use. This fitness tracker solved exactly what I needed.,4.0,offline_demo_generator,great value easy use fitness tracker solved exactly what needed,1.0,positive
demo_00416,Consumer Electronics,"The smart desk lamp is okay overall, but nothing special compared with alternatives.",3.0,offline_demo_generator,smart desk lamp okay overall nothing special compared alternatives,0.0,neutral
demo_00417,Consumer Electronics,Fantastic purchase. The portable blender arrived quickly and exceeded my expectations.,4.5,offline_demo_generator,fantastic purchase portable blender arrived quickly exceeded my expectations,0.9045,positive
demo_00418,Consumer Electronics,"Bad experience. The portable blender is uncomfortable, noisy, and not worth the price.",1.0,offline_demo_generator,bad experience portable blender uncomfortable noisy not worth price,-1.0,negative
demo_00419,Consumer Electronics,"Bad experience. The portable blender is uncomfortable, noisy, and not worth the price.",1.5,offline_demo_generator,bad experience portable blender uncomfortable noisy not worth price,-1.0,negative
demo_00420,Consumer Electronics,The laptop backpack stopped working after a few days and customer support was poor.,1.5,offline_demo_generator,laptop backpack stopped working after few days customer support poor,-0.5345,negative
demo_00421,Consumer Electronics,"The portable blender feels premium, performs reliably, and I would recommend it.",4.0,offline_demo_generator,portable blender feels premium performs reliably would recommend,0.866,positive
demo_00422,Consumer Electronics,Fantastic purchase. The wireless earbuds arrived quickly and exceeded my expectations.,4.0,offline_demo_generator,fantastic purchase wireless earbuds arrived quickly exceeded my expectations,0.9045,positive
demo_00423,Consumer Electronics,Disappointed with this fitness tracker. The quality feels cheap and unreliable.,1.0,offline_demo_generator,disappointed fitness tracker quality feels cheap unreliable,-0.603,negative
demo_00424,Consumer Electronics,"I am very happy with this laptop backpack; battery life, build, and comfort are great.",5.0,offline_demo_generator,am very happy laptop backpack battery life build comfort great,0.5164,positive
demo_00425,Consumer Electronics,The smart desk lamp works perfectly and the quality is excellent for the price.,4.0,offline_demo_generator,smart desk lamp works perfectly quality excellent price,0.8018,positive
demo_00426,Consumer Electronics,"I am very happy with this portable blender; battery life, build, and comfort are great.",5.0,offline_demo_generator,am very happy portable blender battery life build comfort great,0.5164,positive
demo_00427,Consumer Electronics,I would not buy this smart desk lamp again because it failed during normal use.,1.5,offline_demo_generator,would not buy smart desk lamp again because failed during normal use,-0.5164,negative
demo_00428,Consumer Electronics,"I am very happy with this fitness tracker; battery life, build, and comfort are great.",4.5,offline_demo_generator,am very happy fitness tracker battery life build comfort great,0.5164,positive
demo_00429,Consumer Electronics,"The portable blender feels premium, performs reliably, and I would recommend it.",5.0,offline_demo_generator,portable blender feels premium performs reliably would recommend,0.866,positive
demo_00430,Consumer Electronics,The laptop backpack stopped working after a few days and customer support was poor.,1.0,offline_demo_generator,laptop backpack stopped working after few days customer support poor,-0.5345,negative
demo_00431,Consumer Electronics,I would not buy this laptop backpack again because it failed during normal use.,2.0,offline_demo_generator,would not buy laptop backpack again because failed during normal use,-0.5345,negative
demo_00432,Consumer Electronics,Great value and easy to use. This smart desk lamp solved exactly what I needed.,4.0,offline_demo_generator,great value easy use smart desk lamp solved exactly what needed,1.0,positive
demo_00433,Consumer Electronics,"Mixed experience. Some features are useful, but the fitness tracker has minor issues.",2.5,offline_demo_generator,mixed experience some features useful fitness tracker has minor issues,-0.2774,negative
demo_00434,Consumer Electronics,"The portable blender is decent, but I need more time to decide if it is worth it.",3.0,offline_demo_generator,portable blender decent need more time decide if worth,0.0,neutral
demo_00435,Consumer Electronics,Great value and easy to use. This wireless earbuds solved exactly what I needed.,4.5,offline_demo_generator,great value easy use wireless earbuds solved exactly what needed,1.0,positive
demo_00436,Consumer Electronics,Great value and easy to use. This smart desk lamp solved exactly what I needed.,5.0,offline_demo_generator,great value easy use smart desk lamp solved exactly what needed,1.0,positive
demo_00437,Consumer Electronics,I would not buy this smart desk lamp again because it failed during normal use.,1.0,offline_demo_generator,would not buy smart desk lamp again because failed during normal use,-0.5164,negative
demo_00438,Consumer Electronics,The laptop backpack works perfectly and the quality is excellent for the price.,5.0,offline_demo_generator,laptop backpack works perfectly quality excellent price,0.8321,positive
demo_00439,Consumer Electronics,Fantastic purchase. The fitness tracker arrived quickly and exceeded my expectations.,5.0,offline_demo_generator,fantastic purchase fitness tracker arrived quickly exceeded my expectations,0.9045,positive
demo_00440,Consumer Electronics,Fantastic purchase. The wireless earbuds arrived quickly and exceeded my expectations.,4.0,offline_demo_generator,fantastic purchase wireless earbuds arrived quickly exceeded my expectations,0.9045,positive
demo_00441,Consumer Electronics,"The wireless earbuds is decent, but I need more time to decide if it is worth it.",3.5,offline_demo_generator,wireless earbuds decent need more time decide if worth,0.0,neutral
demo_00442,Consumer Electronics,"The portable blender is okay overall, but nothing special compared with alternatives.",3.0,offline_demo_generator,portable blender okay overall nothing special compared alternatives,0.0,neutral
demo_00443,Consumer Electronics,"The portable blender feels premium, performs reliably, and I would recommend it.",5.0,offline_demo_generator,portable blender feels premium performs reliably would recommend,0.866,positive
demo_00444,Consumer Electronics,"I am very happy with this portable blender; battery life, build, and comfort are great.",4.0,offline_demo_generator,am very happy portable blender battery life build comfort great,0.5164,positive
demo_00445,Consumer Electronics,"The laptop backpack is okay overall, but nothing special compared with alternatives.",3.0,offline_demo_generator,laptop backpack okay overall nothing special compared alternatives,0.0,neutral
demo_00446,Consumer Electronics,The portable blender works perfectly and the quality is excellent for the price.,4.5,offline_demo_generator,portable blender works perfectly quality excellent price,0.8321,positive
demo_00447,Consumer Electronics,"Bad experience. The smart desk lamp is uncomfortable, noisy, and not worth the price.",2.0,offline_demo_generator,bad experience smart desk lamp uncomfortable noisy not worth price,-1.0,negative
demo_00448,Consumer Electronics,"I am very happy with this wireless earbuds; battery life, build, and comfort are great.",4.5,offline_demo_generator,am very happy wireless earbuds battery life build comfort great,0.5164,positive
demo_00449,Consumer Electronics,Fantastic purchase. The wireless earbuds arrived quickly and exceeded my expectations.,4.5,offline_demo_generator,fantastic purchase wireless earbuds arrived quickly exceeded my expectations,0.9045,positive
demo_00450,Consumer Electronics,"The fitness tracker feels premium, performs reliably, and I would recommend it.",4.5,offline_demo_generator,fitness tracker feels premium performs reliably would recommend,0.866,positive
demo_00451,Consumer Electronics,"The laptop backpack is acceptable for basic use, although the packaging could improve.",2.5,offline_demo_generator,laptop backpack acceptable basic use although packaging could improve,0.0,neutral
demo_00452,Consumer Electronics,Fantastic purchase. The laptop backpack arrived quickly and exceeded my expectations.,5.0,offline_demo_generator,fantastic purchase laptop backpack arrived quickly exceeded my expectations,0.9045,positive
demo_00453,Consumer Electronics,"The wireless earbuds feels premium, performs reliably, and I would recommend it.",4.0,offline_demo_generator,wireless earbuds feels premium performs reliably would recommend,0.866,positive
demo_00454,Consumer Electronics,Great value and easy to use. This portable blender solved exactly what I needed.,4.5,offline_demo_generator,great value easy use portable blender solved exactly what needed,1.0,positive
demo_00455,Consumer Electronics,Fantastic purchase. The wireless earbuds arrived quickly and exceeded my expectations.,5.0,offline_demo_generator,fantastic purchase wireless earbuds arrived quickly exceeded my expectations,0.9045,positive
demo_00456,Consumer Electronics,Great value and easy to use. This laptop backpack solved exactly what I needed.,5.0,offline_demo_generator,great value easy use laptop backpack solved exactly what needed,1.0,positive
demo_00457,Consumer Electronics,Fantastic purchase. The laptop backpack arrived quickly and exceeded my expectations.,4.5,offline_demo_generator,fantastic purchase laptop backpack arrived quickly exceeded my expectations,0.9045,positive
demo_00458,Consumer Electronics,Great value and easy to use. This fitness tracker solved exactly what I needed.,4.5,offline_demo_generator,great value easy use fitness tracker solved exactly what needed,1.0,positive
demo_00459,Consumer Electronics,The wireless earbuds works perfectly and the quality is excellent for the price.,5.0,offline_demo_generator,wireless earbuds works perfectly quality excellent price,0.8321,positive
demo_00460,Consumer Electronics,"The fitness tracker is decent, but I need more time to decide if it is worth it.",3.5,offline_demo_generator,fitness tracker decent need more time decide if worth,0.0,neutral
demo_00461,Consumer Electronics,It works as expected. The wireless earbuds has average quality and standard features.,3.5,offline_demo_generator,works expected wireless earbuds has average quality standard features,0.2774,positive
demo_00462,Consumer Electronics,"The laptop backpack is okay overall, but nothing special compared with alternatives.",2.5,offline_demo_generator,laptop backpack okay overall nothing special compared alternatives,0.0,neutral
demo_00463,Consumer Electronics,Fantastic purchase. The fitness tracker arrived quickly and exceeded my expectations.,4.5,offline_demo_generator,fantastic purchase fitness tracker arrived quickly exceeded my expectations,0.9045,positive
demo_00464,Consumer Electronics,I would not buy this wireless earbuds again because it failed during normal use.,1.0,offline_demo_generator,would not buy wireless earbuds again because failed during normal use,-0.5345,negative
demo_00465,Consumer Electronics,"The fitness tracker is acceptable for basic use, although the packaging could improve.",3.0,offline_demo_generator,fitness tracker acceptable basic use although packaging could improve,0.0,neutral
demo_00466,Consumer Electronics,Disappointed with this smart desk lamp. The quality feels cheap and unreliable.,2.0,offline_demo_generator,disappointed smart desk lamp quality feels cheap unreliable,-0.5774,negative
demo_00467,Consumer Electronics,Fantastic purchase. The fitness tracker arrived quickly and exceeded my expectations.,4.0,offline_demo_generator,fantastic purchase fitness tracker arrived quickly exceeded my expectations,0.9045,positive
demo_00468,Consumer Electronics,Disappointed with this wireless earbuds. The quality feels cheap and unreliable.,1.5,offline_demo_generator,disappointed wireless earbuds quality feels cheap unreliable,-0.603,negative
demo_00469,Consumer Electronics,The smart desk lamp works perfectly and the quality is excellent for the price.,4.5,offline_demo_generator,smart desk lamp works perfectly quality excellent price,0.8018,positive
demo_00470,Consumer Electronics,Disappointed with this laptop backpack. The quality feels cheap and unreliable.,2.0,offline_demo_generator,disappointed laptop backpack quality feels cheap unreliable,-0.603,negative
demo_00471,Consumer Electronics,"I am very happy with this laptop backpack; battery life, build, and comfort are great.",4.0,offline_demo_generator,am very happy laptop backpack battery life build comfort great,0.5164,positive
demo_00472,Consumer Electronics,"The wireless earbuds feels premium, performs reliably, and I would recommend it.",4.0,offline_demo_generator,wireless earbuds feels premium performs reliably would recommend,0.866,positive
demo_00473,Consumer Electronics,The laptop backpack stopped working after a few days and customer support was poor.,2.0,offline_demo_generator,laptop backpack stopped working after few days customer support poor,-0.5345,negative
demo_00474,Consumer Electronics,"The fitness tracker arrived late, had scratches, and did not perform as advertised.",2.0,offline_demo_generator,fitness tracker arrived late had scratches did not perform advertised,-0.8321,negative
demo_00475,Consumer Electronics,Fantastic purchase. The smart desk lamp arrived quickly and exceeded my expectations.,4.5,offline_demo_generator,fantastic purchase smart desk lamp arrived quickly exceeded my expectations,0.866,positive
demo_00476,Consumer Electronics,"The portable blender arrived late, had scratches, and did not perform as advertised.",2.0,offline_demo_generator,portable blender arrived late had scratches did not perform advertised,-0.8321,negative
demo_00477,Consumer Electronics,"I am very happy with this portable blender; battery life, build, and comfort are great.",4.0,offline_demo_generator,am very happy portable blender battery life build comfort great,0.5164,positive
demo_00478,Consumer Electronics,"The wireless earbuds arrived late, had scratches, and did not perform as advertised.",2.0,offline_demo_generator,wireless earbuds arrived late had scratches did not perform advertised,-0.8321,negative
demo_00479,Consumer Electronics,Great value and easy to use. This laptop backpack solved exactly what I needed.,4.0,offline_demo_generator,great value easy use laptop backpack solved exactly what needed,1.0,positive
demo_00480,Consumer Electronics,"The wireless earbuds is okay overall, but nothing special compared with alternatives.",3.0,offline_demo_generator,wireless earbuds okay overall nothing special compared alternatives,0.0,neutral
demo_00481,Consumer Electronics,Great value and easy to use. This laptop backpack solved exactly what I needed.,4.5,offline_demo_generator,great value easy use laptop backpack solved exactly what needed,1.0,positive
demo_00482,Consumer Electronics,The smart desk lamp stopped working after a few days and customer support was poor.,1.0,offline_demo_generator,smart desk lamp stopped working after few days customer support poor,-0.5164,negative
demo_00483,Consumer Electronics,"Bad experience. The wireless earbuds is uncomfortable, noisy, and not worth the price.",1.5,offline_demo_generator,bad experience wireless earbuds uncomfortable noisy not worth price,-1.0,negative
demo_00484,Consumer Electronics,It works as expected. The fitness tracker has average quality and standard features.,3.5,offline_demo_generator,works expected fitness tracker has average quality standard features,0.2774,positive
demo_00485,Consumer Electronics,It works as expected. The portable blender has average quality and standard features.,3.0,offline_demo_generator,works expected portable blender has average quality standard features,0.2774,positive
demo_00486,Consumer Electronics,The wireless earbuds works perfectly and the quality is excellent for the price.,5.0,offline_demo_generator,wireless earbuds works perfectly quality excellent price,0.8321,positive
demo_00487,Consumer Electronics,"I am very happy with this portable blender; battery life, build, and comfort are great.",4.5,offline_demo_generator,am very happy portable blender battery life build comfort great,0.5164,positive
demo_00488,Consumer Electronics,"The portable blender arrived late, had scratches, and did not perform as advertised.",2.0,offline_demo_generator,portable blender arrived late had scratches did not perform advertised,-0.8321,negative
demo_00489,Consumer Electronics,"The wireless earbuds arrived late, had scratches, and did not perform as advertised.",1.0,offline_demo_generator,wireless earbuds arrived late had scratches did not perform advertised,-0.8321,negative
demo_00490,Consumer Electronics,"The smart desk lamp is acceptable for basic use, although the packaging could improve.",2.5,offline_demo_generator,smart desk lamp acceptable basic use although packaging could improve,0.0,neutral
demo_00491,Consumer Electronics,"The smart desk lamp is decent, but I need more time to decide if it is worth it.",2.5,offline_demo_generator,smart desk lamp decent need more time decide if worth,0.0,neutral
demo_00492,Consumer Electronics,Great value and easy to use. This portable blender solved exactly what I needed.,5.0,offline_demo_generator,great value easy use portable blender solved exactly what needed,1.0,positive
demo_00493,Consumer Electronics,Great value and easy to use. This smart desk lamp solved exactly what I needed.,4.5,offline_demo_generator,great value easy use smart desk lamp solved exactly what needed,1.0,positive
